Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"István Szabó (HUN, 15 Jun 1950)",István Szabó,István,Szabó,Men,Joós / Szabó,HUN,15-Jun-1950,,30-048,30,Hungary,HUN,Europe,3:28.49,208.49,Moscow,Soviet Union,Europe,16,19,3,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"István Joós (HUN, 27 Mar 1953)",István Joós,István,Joós,Men,Joós / Szabó,HUN,27-Mar-1953,,27-128,27,Hungary,HUN,Europe,3:28.49,208.49,Moscow,Soviet Union,Europe,16,19,3,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,No,Menendez / Ramos Misioné,,,,,Menendez / Ramos Misioné,,,,26-336,26,Spain,ESP,Europe,3:28.66,208.66,Moscow,Soviet Union,Europe,16,19,3,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,Yes,"Luis Ramos Misioné (ESP, 15 May 1953)",Luis Ramos Misioné,Luis,Ramos Misioné,Men,Menendez / Ramos Misioné,ESP,15-May-1953,,27-079,27,Spain,ESP,Europe,3:28.66,208.66,Moscow,Soviet Union,Europe,16,19,3,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,Yes,"Herminio Menendez (ESP, 20 Dec 1953)",Herminio Menendez,Herminio,Menendez,Men,Menendez / Ramos Misioné,ESP,20-Dec-1953,,26-226,26,Spain,ESP,Europe,3:28.66,208.66,Moscow,Soviet Union,Europe,16,19,3,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,No,East Germany,,,,,East Germany,,,,24-195,24,East Germany,GDR,Europe,3:13.76,193.76,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Rüdiger Helm (GER, 06 Oct 1956)",Rüdiger Helm,Rüdiger,Helm,Men,East Germany,GER,06-Oct-1956,,23-301,23,East Germany,GDR,Europe,3:13.76,193.76,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Bernd Olbricht (GER, 17 Oct 1956)",Bernd Olbricht,Bernd,Olbricht,Men,East Germany,GER,17-Oct-1956,,23-290,23,East Germany,GDR,Europe,3:13.76,193.76,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Harald Marg (GER, 26 Sep 1954)",Harald Marg,Harald,Marg,Men,East Germany,GER,26-Sep-1954,,25-311,25,East Germany,GDR,Europe,3:13.76,193.76,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Bernd Duvigneau (GER, 03 Dec 1955)",Bernd Duvigneau,Bernd,Duvigneau,Men,East Germany,GER,03-Dec-1955,,24-243,24,East Germany,GDR,Europe,3:13.76,193.76,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,No,Romania,,,,,Romania,,,,25-339,25,Romania,ROU,Europe,3:15.35,195.35,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Mihai Zafiu (ROU, 09 Jun 1949)",Mihai Zafiu,Mihai,Zafiu,Men,Romania,ROU,09-Jun-1949,,31-054,31,Romania,ROU,Europe,3:15.35,195.35,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Vasile Diba (ROU, 24 Jul 1954)",Vasile Diba,Vasile,Diba,Men,Romania,ROU,24-Jul-1954,,26-009,26,Romania,ROU,Europe,3:15.35,195.35,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Ion Geanta (ROU, 12 Sep 1959)",Ion Geanta,Ion,Geanta,Men,Romania,ROU,12-Sep-1959,,20-325,20,Romania,ROU,Europe,3:15.35,195.35,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Nicusor Eseanu (ROU, 12 Dec 1954)",Nicusor Eseanu,Nicusor,Eseanu,Men,Romania,ROU,12-Dec-1954,,25-234,25,Romania,ROU,Europe,3:15.35,195.35,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,No,Bulgaria,,,,,Bulgaria,,,,26-324,26,Bulgaria,BUL,Europe,3:15.46,195.46,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Borislav Borissov (BUL, 12 Nov 1954)",Borislav Borissov,Borislav,Borissov,Men,Bulgaria,BUL,12-Nov-1954,,25-264,25,Bulgaria,BUL,Europe,3:15.46,195.46,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Boijdar Milenkov (BUL, 01 Dec 1954)",Boijdar Milenkov,Boijdar,Milenkov,Men,Bulgaria,BUL,01-Dec-1954,,25-245,25,Bulgaria,BUL,Europe,3:15.46,195.46,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Lazar Khristov (BUL, 17 Feb 1954)",Lazar Khristov,Lazar,Khristov,Men,Bulgaria,BUL,17-Feb-1954,,26-167,26,Bulgaria,BUL,Europe,3:15.46,195.46,Moscow,Soviet Union,Europe,12,14,2,,1,
02-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Ivan Manev (BUL, 23 Nov 1950)",Ivan Manev,Ivan,Manev,Men,Bulgaria,BUL,23-Nov-1950,,29-253,29,Bulgaria,BUL,Europe,3:15.46,195.46,Moscow,Soviet Union,Europe,12,14,2,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 500m,Men,Seniors,,1,G,No,"Sergey Postrekhin (URS, 01 Nov 1957)",Sergey Postrekhin,Sergey,Postrekhin,Men,Soviet Union,URS,01-Nov-1957,,22-274,22,Soviet Union,URS,Europe,1:53.37,113.37,Moscow,Soviet Union,Europe,11,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 500m,Men,Seniors,,2,S,No,"Ljubomir Ljubenov (BUL, 26 Mar 1957)",Ljubomir Ljubenov,Ljubomir,Ljubenov,Men,Bulgaria,BUL,26-Mar-1957,,23-128,23,Bulgaria,BUL,Europe,1:53.49,113.49,Moscow,Soviet Union,Europe,11,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 500m,Men,Seniors,,3,B,No,"Olaf Heukrodt (GER, 23 Jan 1962)",Olaf Heukrodt,Olaf,Heukrodt,Men,East Germany,GER,23-Jan-1962,,18-191,18,East Germany,GDR,Europe,1:54.38,114.38,Moscow,Soviet Union,Europe,11,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 500m,Men,Seniors,,1,G,No,Vaskuti / Foltán,,,,,Vaskuti / Foltán,,,,25-338,25,Hungary,HUN,Europe,1:43.39,103.39,Moscow,Soviet Union,Europe,10,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 500m,Men,Seniors,,1,G,Yes,"László Foltán (HUN, 25 May 1953)",László Foltán,László,Foltán,Men,Vaskuti / Foltán,HUN,25-May-1953,,27-068,27,Hungary,HUN,Europe,1:43.39,103.39,Moscow,Soviet Union,Europe,10,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 500m,Men,Seniors,,1,G,Yes,"István Vaskuti (HUN, 04 Dec 1955)",István Vaskuti,István,Vaskuti,Men,Vaskuti / Foltán,HUN,04-Dec-1955,,24-241,24,Hungary,HUN,Europe,1:43.39,103.39,Moscow,Soviet Union,Europe,10,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 500m,Men,Seniors,,2,S,No,Patzaichin / Capusta,,,,,Patzaichin / Capusta,,,,26-332,26,Romania,ROU,Europe,1:44.12,104.12,Moscow,Soviet Union,Europe,10,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 500m,Men,Seniors,,2,S,Yes,"Ivan Patzaichin (ROU, 26 Nov 1949)",Ivan Patzaichin,Ivan,Patzaichin,Men,Patzaichin / Capusta,ROU,26-Nov-1949,,30-249,30,Romania,ROU,Europe,1:44.12,104.12,Moscow,Soviet Union,Europe,10,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 500m,Men,Seniors,,2,S,Yes,"Petre Capusta (ROU, 14 Jun 1957)",Petre Capusta,Petre,Capusta,Men,Patzaichin / Capusta,ROU,14-Jun-1957,,23-048,23,Romania,ROU,Europe,1:44.12,104.12,Moscow,Soviet Union,Europe,10,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 500m,Men,Seniors,,3,B,No,Ananiev / Ilkov,,,,,Ananiev / Ilkov,,,,25-015,25,Bulgaria,BUL,Europe,1:44.83,104.83,Moscow,Soviet Union,Europe,10,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 500m,Men,Seniors,,3,B,Yes,"Borislav Ananiev (BUL, 11 Dec 1955)",Borislav Ananiev,Borislav,Ananiev,Men,Ananiev / Ilkov,BUL,11-Dec-1955,,24-234,24,Bulgaria,BUL,Europe,1:44.83,104.83,Moscow,Soviet Union,Europe,10,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 500m,Men,Seniors,,3,B,Yes,"Sevdalin Ilkov (BUL, 21 Feb 1955)",Sevdalin Ilkov,Sevdalin,Ilkov,Men,Ananiev / Ilkov,BUL,21-Feb-1955,,25-162,25,Bulgaria,BUL,Europe,1:44.83,104.83,Moscow,Soviet Union,Europe,10,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Men,Seniors,,1,G,No,"Vladimir Parfenovich (URS, 02 Dec 1958)",Vladimir Parfenovich,Vladimir,Parfenovich,Men,Soviet Union,URS,02-Dec-1958,,21-243,21,Soviet Union,URS,Europe,1:43.43,103.43,Moscow,Soviet Union,Europe,17,17,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Men,Seniors,,2,S,No,"John Sümegi (AUS, 27 Oct 1954)",John Sümegi,John,Sümegi,Men,Australia,AUS,27-Oct-1954,,25-279,25,Australia,AUS,Australia & Oceania,1:44.12,104.12,Moscow,Soviet Union,Europe,17,17,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Men,Seniors,,3,B,No,"Vasile Diba (ROU, 24 Jul 1954)",Vasile Diba,Vasile,Diba,Men,Romania,ROU,24-Jul-1954,,26-008,26,Romania,ROU,Europe,1:44.90,104.9,Moscow,Soviet Union,Europe,17,17,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Women,Seniors,,1,G,No,"Birgit Fischer (GER, 25 Feb 1962)",Birgit Fischer,Birgit,Fischer,Women,East Germany,GER,25-Feb-1962,,18-158,18,East Germany,GDR,Europe,1:57.96,117.96,Moscow,Soviet Union,Europe,11,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Women,Seniors,,2,S,No,"Vania Gesheva (BUL, 06 Jun 1960)",Vania Gesheva,Vania,Gesheva,Women,Bulgaria,BUL,06-Jun-1960,,20-056,20,Bulgaria,BUL,Europe,1:59.48,119.48,Moscow,Soviet Union,Europe,11,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Women,Seniors,,3,B,No,"Antonina Melnikova (URS, 19 Feb 1958)",Antonina Melnikova,Antonina,Melnikova,Women,Soviet Union,URS,19-Feb-1958,,22-164,22,Soviet Union,URS,Europe,1:59.66,119.66,Moscow,Soviet Union,Europe,11,11,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Men,Seniors,,1,G,No,Chukhrai / Parfenovich,,,,,Chukhrai / Parfenovich,,,,23-153,23,Soviet Union,URS,Europe,1:32.38,92.38,Moscow,Soviet Union,Europe,18,20,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Men,Seniors,,1,G,Yes,"Vladimir Parfenovich (URS, 02 Dec 1958)",Vladimir Parfenovich,Vladimir,Parfenovich,Men,Chukhrai / Parfenovich,URS,02-Dec-1958,,21-243,21,Soviet Union,URS,Europe,1:32.38,92.38,Moscow,Soviet Union,Europe,18,20,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Men,Seniors,,1,G,Yes,"Sergei Chukhrai (URS, 31 May 1955)",Sergei Chukhrai,Sergei,Chukhrai,Men,Chukhrai / Parfenovich,URS,31-May-1955,,25-062,25,Soviet Union,URS,Europe,1:32.38,92.38,Moscow,Soviet Union,Europe,18,20,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Men,Seniors,,2,S,No,Del Riego / Menendez,,,,,Del Riego / Menendez,,,,24-092,24,Spain,ESP,Europe,1:33.65,93.65,Moscow,Soviet Union,Europe,18,20,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Men,Seniors,,2,S,Yes,"Herminio Menendez (ESP, 20 Dec 1953)",Herminio Menendez,Herminio,Menendez,Men,Del Riego / Menendez,ESP,20-Dec-1953,,26-225,26,Spain,ESP,Europe,1:33.65,93.65,Moscow,Soviet Union,Europe,18,20,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Men,Seniors,,2,S,Yes,"Guillermo Del Riego (ESP, 11 Sep 1958)",Guillermo Del Riego,Guillermo,Del Riego,Men,Del Riego / Menendez,ESP,11-Sep-1958,,21-325,21,Spain,ESP,Europe,1:33.65,93.65,Moscow,Soviet Union,Europe,18,20,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Men,Seniors,,3,B,No,Olbricht / Helm,,,,,Olbricht / Helm,,,,23-295,23,East Germany,GDR,Europe,1:34.00,94,Moscow,Soviet Union,Europe,18,20,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Men,Seniors,,3,B,Yes,"Rüdiger Helm (GER, 06 Oct 1956)",Rüdiger Helm,Rüdiger,Helm,Men,Olbricht / Helm,GER,06-Oct-1956,,23-300,23,East Germany,GDR,Europe,1:34.00,94,Moscow,Soviet Union,Europe,18,20,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Men,Seniors,,3,B,Yes,"Bernd Olbricht (GER, 17 Oct 1956)",Bernd Olbricht,Bernd,Olbricht,Men,Olbricht / Helm,GER,17-Oct-1956,,23-289,23,East Germany,GDR,Europe,1:34.00,94,Moscow,Soviet Union,Europe,18,20,3,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,No,Genäuss / Bischof,,,,,Genäuss / Bischof,,,,21-249,21,East Germany,GDR,Europe,1:43.88,103.88,Moscow,Soviet Union,Europe,12,13,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,Yes,"Carsta Genäuss (GER, 30 Nov 1959)",Carsta Genäuss,Carsta,Genäuss,Women,Genäuss / Bischof,GER,30-Nov-1959,,20-245,20,East Germany,GDR,Europe,1:43.88,103.88,Moscow,Soviet Union,Europe,12,13,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,Yes,"Martina Bischof (GER, 23 Nov 1957)",Martina Bischof,Martina,Bischof,Women,Genäuss / Bischof,GER,23-Nov-1957,,22-252,22,East Germany,GDR,Europe,1:43.88,103.88,Moscow,Soviet Union,Europe,12,13,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,No,Alekseeva / Trofimova,,,,,Alekseeva / Trofimova,,,,28-298,28,Soviet Union,URS,Europe,1:46.91,106.91,Moscow,Soviet Union,Europe,12,13,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,Yes,"Galina Alekseeva (URS, 14 Mar 1950)",Galina Alekseeva,Galina,Alekseeva,Women,Alekseeva / Trofimova,URS,14-Mar-1950,,30-140,30,Soviet Union,URS,Europe,1:46.91,106.91,Moscow,Soviet Union,Europe,12,13,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,Yes,"Nina Trofimova (URS, 04 May 1953)",Nina Trofimova,Nina,Trofimova,Women,Alekseeva / Trofimova,URS,04-May-1953,,27-089,27,Soviet Union,URS,Europe,1:46.91,106.91,Moscow,Soviet Union,Europe,12,13,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,No,Rakusz / Zakariás,,,,,Rakusz / Zakariás,,,,23-195,23,Hungary,HUN,Europe,1:47.95,107.95,Moscow,Soviet Union,Europe,12,13,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,Yes,"Éva Rakusz (HUN, 13 May 1961)",Éva Rakusz,Éva,Rakusz,Women,Rakusz / Zakariás,HUN,13-May-1961,,19-080,19,Hungary,HUN,Europe,1:47.95,107.95,Moscow,Soviet Union,Europe,12,13,1,,1,
01-Aug-1980,1980,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,Yes,"Mária Zakariás (HUN, 28 Sep 1952)",Mária Zakariás,Mária,Zakariás,Women,Rakusz / Zakariás,HUN,28-Sep-1952,,27-308,27,Hungary,HUN,Europe,1:47.95,107.95,Moscow,Soviet Union,Europe,12,13,1,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,1,G,No,"Matija Ljubek (CRO, 22 Nov 1953)",Matija Ljubek,Matija,Ljubek,Men,Yugoslavia,CRO,22-Nov-1953,,22-252,22,Yugoslavia,YUG,Europe,4:09.51,249.51,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,2,S,No,"Vasiliy Yourchenko (URS, 26 May 1950)",Vasiliy Yourchenko,Vasiliy,Yourchenko,Men,Soviet Union,URS,26-May-1950,,26-066,26,Soviet Union,URS,Europe,4:12.57,252.57,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,3,B,No,"Tamás Wichmann (HUN, 04 Feb 1948)",Tamás Wichmann,Tamás,Wichmann,Men,Hungary,HUN,04-Feb-1948,,28-178,28,Hungary,HUN,Europe,4:14.11,254.11,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,1,G,No,Vinogradov / Petrenko,,,,,Vinogradov / Petrenko,,,,22-067,22,Soviet Union,URS,Europe,3:52.76,232.76,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,1,G,Yes,"Alexander Vinogradov (URS, 10 Nov 1951)",Alexander Vinogradov,Alexander,Vinogradov,Men,Vinogradov / Petrenko,URS,10-Nov-1951,,24-264,24,Soviet Union,URS,Europe,3:52.76,232.76,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,1,G,Yes,"Sergey Petrenko (URS, 08 Dec 1956)",Sergey Petrenko,Sergey,Petrenko,Men,Vinogradov / Petrenko,URS,08-Dec-1956,,19-236,19,Soviet Union,URS,Europe,3:52.76,232.76,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,2,S,No,Simionov / Danielov,,,,,Simionov / Danielov,,,,27-080,27,Romania,ROU,Europe,3:54.28,234.28,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,2,S,Yes,"Georghe Simionov (ROU, 04 Jun 1950)",Georghe Simionov,Georghe,Simionov,Men,Simionov / Danielov,ROU,04-Jun-1950,,26-057,26,Romania,ROU,Europe,3:54.28,234.28,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,2,S,Yes,"Gheorghe Danielov (ROU, 20 Apr 1948)",Gheorghe Danielov,Gheorghe,Danielov,Men,Simionov / Danielov,ROU,20-Apr-1948,,28-102,28,Romania,ROU,Europe,3:54.28,234.28,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,3,B,No,Frey / Buday,,,,,Frey / Buday,,,,23-231,23,Hungary,HUN,Europe,3:55.66,235.66,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,3,B,Yes,"Oszkár Frey (HUN, 22 Apr 1953)",Oszkár Frey,Oszkár,Frey,Men,Frey / Buday,HUN,22-Apr-1953,,23-100,23,Hungary,HUN,Europe,3:55.66,235.66,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,3,B,Yes,"Tamás Buday (HUN, 05 Aug 1952)",Tamás Buday,Tamás,Buday,Men,Frey / Buday,HUN,05-Aug-1952,,23-361,23,Hungary,HUN,Europe,3:55.66,235.66,Montreal,Canada,North & Central America,15,15,3,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 1000m,Men,Seniors,,1,G,No,"Rüdiger Helm (GER, 06 Oct 1956)",Rüdiger Helm,Rüdiger,Helm,Men,East Germany,GER,06-Oct-1956,,19-299,19,East Germany,GDR,Europe,3:48.20,228.2,Montreal,Canada,North & Central America,19,19,4,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 1000m,Men,Seniors,,2,S,No,"Géza Csapó (HUN, 29 Dec 1950)",Géza Csapó,Géza,Csapó,Men,Hungary,HUN,29-Dec-1950,,25-215,25,Hungary,HUN,Europe,3:48.84,228.84,Montreal,Canada,North & Central America,19,19,4,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 1000m,Men,Seniors,,3,B,No,"Vasile Diba (ROU, 24 Jul 1954)",Vasile Diba,Vasile,Diba,Men,Romania,ROU,24-Jul-1954,,22-007,22,Romania,ROU,Europe,3:49.65,229.65,Montreal,Canada,North & Central America,19,19,4,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,No,Nagorniy / Romanovskiy,,,,,Nagorniy / Romanovskiy,,,,19-138,19,Soviet Union,URS,Europe,3:29.01,209.01,Montreal,Canada,North & Central America,24,24,4,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,Yes,"Sergey Nagorniy (URS, 08 Dec 1956)",Sergey Nagorniy,Sergey,Nagorniy,Men,Nagorniy / Romanovskiy,URS,08-Dec-1956,,19-236,19,Soviet Union,URS,Europe,3:29.01,209.01,Montreal,Canada,North & Central America,24,24,4,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,Yes,"Vladimir Romanovskiy (URS, 21 Jun 1957)",Vladimir Romanovskiy,Vladimir,Romanovskiy,Men,Nagorniy / Romanovskiy,URS,21-Jun-1957,,19-040,19,Soviet Union,URS,Europe,3:29.01,209.01,Montreal,Canada,North & Central America,24,24,4,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,No,Olbricht / Mattern,,,,,Olbricht / Mattern,,,,24-006,24,East Germany,GDR,Europe,3:29.33,209.33,Montreal,Canada,North & Central America,24,24,4,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"Joachim Mattern (GER, 02 May 1948)",Joachim Mattern,Joachim,Mattern,Men,Olbricht / Mattern,GER,02-May-1948,,28-090,28,East Germany,GDR,Europe,3:29.33,209.33,Montreal,Canada,North & Central America,24,24,4,,1,
31-Jul-1976,1976,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"Bernd Olbricht (GER, 17 Oct 1956)",Bernd Olbricht,Bernd,Olbricht,Men,Olbricht / Mattern,GER,17-Oct-1956,,19-288,19,East Germany,GDR,Europe,3:29.33,209.33,Montreal,Canada,North & Central America,24,24,4,,1,
